,用户id,用户姓名,发表日期,国家,省份,市区,说说内容,积极情感分数,消极情感分数,积极情感均值,消极情感均值,积极情感方差,消极情感方差
3762,1239792774,A 社联宣传部官方,2018-04-19,中国,河南,平顶山,第九届田径运动会运动会正在进行中各个代表队已经展示完毕从他们的步伐中我们看到了自信与勇敢让我们一起为他们加油预祝他们都能取得好成绩,61.0,0.0,1.7,0.0,1.1,0.0
3763,1239792774,A 社联宣传部官方,2018-04-18,中国,河南,平顶山,赶紧来报名吧  转发内容:赶紧来报名吧,17.0,0.0,1.3,0.0,0.9,0.0
3764,1239792774,A 社联宣传部官方,2018-04-18,中国,河南,平顶山,小宣祝语人生不能一直少年学会成长学着接受不尽人意,11.0,8.0,1.0,0.7,1.2,0.4
3765,1239792774,A 社联宣传部官方,2018-04-17,中国,河南,平顶山,小宣祝语可以偶尔郁闷但一直就不可以可以每天忙碌但操劳就不可以只为值得的人只为值得的事记得好好待自己,19.0,28.0,0.6,0.9,0.8,0.3
3766,1239792774,A 社联宣传部官方,2018-04-16,中国,河南,平顶山,  转发内容:,9.0,0.0,1.8,0.0,0.4,0.0
3767,1239792774,A 社联宣传部官方,2018-04-16,中国,河南,平顶山,小宣时间高中宿友极其神经质的一个妞一般人撞到头的反应啊嘶好痛然后揉头揉头揉头她撞到头的反应啊愣了一秒然后直挺挺地倒在床上开始打滚师父你别念了啊徒儿知道错了师父求你别念了徒儿再也不敢了最后躺在床上喘气这秃驴未完待续,20.0,5432.0,0.3,81.1,0.5,94.4
3768,1239792774,A 社联宣传部官方,2018-04-14,中国,河南,平顶山,小宣课堂周六的天气仿佛总是那么懂事此时的你还身在何处呢快来和小宣分享一下你今天的行动轨迹吧,44.0,0.0,1.5,0.0,0.9,0.0
3769,1239792774,A 社联宣传部官方,2018-04-14,中国,河南,平顶山,小宣祝语要多多努力好好生活做一个可爱的人做一个闪闪发光的人不将就不依赖对过往的苦难情深意重但绝不回头周末的你起床啦吗,123.0,34.0,3.4,0.9,1.3,1.2
3770,1239792774,A 社联宣传部官方,2018-04-13,中国,河南,平顶山,岁月静好是因为有人在替我们负重前行为他们点赞厉害啦我的国  转发内容:岁月静好是因为有人在替我们负重前行为他们点赞厉害啦我的国,43.0,0.0,1.1,0.0,1.0,0.0
3771,1239792774,A 社联宣传部官方,2018-04-13,中国,河南,平顶山,小宣祝语下雨天来到请面带微笑烦恼都冲跑快乐身边绕保持心情好生活乐逍遥小伙伴们捧着快乐雨点开启新的一天吧,41.0,24.0,1.4,0.8,1.5,0.4
3772,1239792774,A 社联宣传部官方,2018-04-12,中国,河南,平顶山,小宣课堂春季营养三多三少多喝水多吃甘性食物多吃蔬菜少吃酸味食物少吃油腻刺激食物少吃寒凉食物天气变化多端城宝们要照顾好自己一起健康美哒哒记得早点睡觉噢,38.0,277.0,0.9,6.8,0.3,5.2
3773,1239792774,A 社联宣传部官方,2018-04-12,中国,河南,平顶山,  转发内容:,9.0,0.0,1.8,0.0,0.4,0.0
3774,1239792774,A 社联宣传部官方,2018-04-12,中国,河南,平顶山,小宣祝语愿生活不太拥挤愿笑容不再刻意一生努力一生被爱想要的全得到得不到的全释怀,17.0,41.0,0.7,1.8,0.8,0.9
3775,1239792774,A 社联宣传部官方,2018-04-11,中国,河南,平顶山,小宣课堂商场换歌是有奥妙的你到了吗有图有真相,0.0,0.0,0.0,0.0,0.0,0.0
3776,1239792774,A 社联宣传部官方,2018-03-20,中国,河南,平顶山,教科书上的照骗那些年被历史课本上的照骗骗得我们今天看原图小宣被惊艳到了小宣看到我们的周恩来总理帅照要流口水了你们喜欢谁呢,3.0,0.0,0.1,0.0,0.3,0.0
3777,1239792774,A 社联宣传部官方,2018-03-14,中国,河南,平顶山,霍金逝世霍金出生于伽利略逝世周年的日子离开在爱因斯坦诞辰的日子有人说有趣的灵魂终将相遇我们相信最接近宇宙的人去了该去的地方他属于宇宙,36.0,29.0,0.9,0.7,0.9,0.4
3778,1239792774,A 社联宣传部官方,2018-03-13,中国,河南,平顶山,你有什么坚持了很久的事情吗坚持了多长时间为什么呢小宣我先来坚持学习到现在,66.0,0.0,2.9,0.0,2.0,0.0
3779,1239792774,A 社联宣传部官方,2018-03-12,中国,河南,平顶山,植树节今天是中国的第四十个植树节在全速发展下的地球如今的绿化成了难题现在让我们一起爱护每一棵树每一棵草保护地球的美丽图片转自人民日报,38.0,18.0,1.0,0.5,0.9,0.5
3780,1239792774,A 社联宣传部官方,2018-03-11,中国,河南,平顶山,今日互动今天我们来一场食物与金钱的较量大家算一下自己能得多少钱呢能放弃那些吃的呢,0.0,20.0,0.0,0.8,0.0,0.7
3781,1239792774,A 社联宣传部官方,2018-03-09,中国,河南,平顶山,早安今日互动话题来晒一下你见过的高颜值陌生人,0.0,0.0,0.0,0.0,0.0,0.0
3782,1239792774,A 社联宣传部官方,2018-03-08,中国,河南,平顶山,这一天属于最美的你国际劳动妇女节象征着社会女权的崛起摆脱了旧时代的性别歧视也许你正在求学的道路上孜孜前行也许你正在职场上拼搏奋斗也许你在为了家庭辛勤操劳也许你已经在享受天伦之乐今天这份祝福送给最美的你小宣今天在这里祝福城建最宝贵的城建小美女们节日快乐,82.0,55.0,1.2,0.8,1.7,0.4
3783,1239792774,A 社联宣传部官方,2018-03-07,中国,河南,平顶山,社联宣传部第十二次例会时间年月日地点主持人刘鹏帅参与人员刘鹏帅部长杨灿部长宣传部全体干事会议纪要对寒假官方号更新工作指出问题介绍有关换届的相关事宜强调干事要注意细节问题提及干事之间要多沟通多交流增进感情,12.0,32.0,0.2,0.7,0.4,0.8
3784,1239792774,A 社联宣传部官方,2018-02-04,中国,河南,平顶山,年女生体重对照表新鲜出炉了马上就到了长胖的时候了大家吃的时候都掂量着点啊哈哈哈,0.0,0.0,0.0,0.0,0.0,0.0
3785,1239792774,A 社联宣传部官方,2018-01-24,中国,河南,平顶山,終於放寒假了漫漫长假小宣要開始做個小本生意非誠勿擾,0.0,0.0,0.0,0.0,0.0,0.0
3786,1239792774,A 社联宣传部官方,2018-01-14,中国,河南,平顶山,想想我们小学的时候目标是分初中励志要考分高中时那就分吧大学分吧算了太高了能过就行,0.0,7.0,0.0,0.2,0.0,0.4
3787,1239792774,A 社联宣传部官方,2018-01-12,中国,河南,平顶山,大家都看看小心点  转发内容:大家都看看小心点,33.0,0.0,2.2,0.0,1.4,0.0
3788,1239792774,A 社联宣传部官方,2018-01-12,中国,河南,平顶山,接下来的一周就是期末考试了此时的小宣突然的淡定了考试什么的就随它吧,0.0,11.0,0.0,0.5,0.0,0.5
3789,1239792774,A 社联宣传部官方,2018-01-10,中国,河南,平顶山,考试前的躁动祝大家复习顺利加油,2.0,0.0,0.2,0.0,0.4,0.0
3790,1239792774,A 社联宣传部官方,2018-01-08,中国,河南,平顶山,恍恍惚惚小宣发现了一个严重的问题考试就要到了现在特想问一句求作弊方法在线等挺急的,0.0,43.0,0.0,1.8,0.0,1.1
3791,1239792774,A 社联宣传部官方,2018-01-05,中国,河南,平顶山,分享一下吧看看有什么奇葩的名字,0.0,0.0,0.0,0.0,0.0,0.0
3792,1239792774,A 社联宣传部官方,2018-01-04,中国,河南,平顶山,早安下雪了我只想去见你然后把你按进雪地里灌雪啊哈哈哈哈哈哈哈哈,0.0,0.0,0.0,0.0,0.0,0.0
3793,1239792774,A 社联宣传部官方,2018-01-04,中国,河南,平顶山,早安下雪啦下雪啦小伙伴们走路要小心一点啊注意保暖,6.0,0.0,0.4,0.0,0.6,0.0
3794,1239792774,A 社联宣传部官方,2018-01-01,中国,河南,平顶山,说说你的新年愿望吧比如不挂科,0.0,0.0,0.0,0.0,0.0,0.0
3795,1239792774,A 社联宣传部官方,2017-12-31,中国,河南,平顶山,今天最后一批后将度过他们的岁生日这意味着后一代将全部告别少年时代第一批后也即将成年你现在多大了岁的你是什么样和现在差别大吗,0.0,3.0,0.0,0.1,0.0,0.3
3796,1239792774,A 社联宣传部官方,2017-12-30,中国,河南,平顶山,被窝才是冬天里最好的陪伴元旦小长假第一天的你在干什么,11.0,0.0,0.7,0.0,0.5,0.0
3797,1239792774,A 社联宣传部官方,2017-12-29,中国,河南,平顶山,还记得高中的老师劝我们不要早恋的时候一直说到了大学就好了想怎么谈就怎么谈然而真正上了大学的我们欲哭无泪然而我们大城建更是一对情侣三对基啊让我们看一下高校单身率排行榜看一下自己的专业是否躺枪呢,99.0,131.0,1.7,2.2,1.5,0.9
3798,1239792774,A 社联宣传部官方,2017-12-26,中国,河南,平顶山,抓紧积攒领春联啦  转发内容:抓紧积攒领春联啦,19.0,0.0,1.3,0.0,0.9,0.0
3799,1239792774,A 社联宣传部官方,2017-12-25,中国,河南,平顶山,早安啊如果你在圣诞节没有收到礼物请不要伤心也不要难过因为接下来还有元旦还有春节还有情人节慢慢地你就会习惯了圣诞节快乐,5.0,106.0,0.2,3.3,0.4,2.1
3800,1239792774,A 社联宣传部官方,2017-12-23,中国,河南,平顶山,十佳社团十佳会长评选十佳会长的评选结束会长们都进行了自己精彩的竞选演讲社团的发展与会长的带领是分不开的会长的优秀也是在社团活动中成长的让我们一起加油祝福我校社团能有更好的发展至此大会已结束让我们一起期待周一的评定结果吧,175.0,0.0,2.7,0.0,2.0,0.0
3801,1239792774,A 社联宣传部官方,2017-12-23,中国,河南,平顶山,十佳社团十佳会长评选至此十六个社团均致辞完毕我们学校的社团发展都不可小觑每个社团都有自己的特点以及严格的分工让我们静静的等待最终的评选结果吧,34.0,34.0,0.9,0.9,0.8,0.9
3802,1239792774,A 社联宣传部官方,2017-12-23,中国,河南,平顶山,十佳社团十佳会长评选十佳社团评选开始了一场激烈的竞选八个社团已经对自己社团的发展进行了简介向我们展示了社团所得的荣誉以及对以后社团发展进行规划让我们一起期待接下来的社团会有怎样的表现吧,125.0,46.0,2.4,0.9,2.3,0.5
3803,1239792774,A 社联宣传部官方,2017-12-23,中国,河南,平顶山,十佳社团十佳会长评选十佳社团评选大会正式开始第一项奏国歌第二项团委苗清老师对社团的发展提出规划希望我校社团能越走越远发展越来越好,44.0,0.0,1.4,0.0,1.3,0.0
3804,1239792774,A 社联宣传部官方,2017-12-23,中国,河南,平顶山,让我们一起预祝活动的成功  转发内容:让我们一起预祝活动的成功,37.0,0.0,1.9,0.0,1.4,0.0
3805,1239792774,A 社联宣传部官方,2017-12-22,中国,河南,平顶山,吃饺子喽冬至是中国农历中一个非常重要的节气冬至过节是汉族传统节日之一源于汉代盛于唐宋相沿至今冬至俗称冬节长至节亚岁等中国北方大部分地区在这一天有吃饺子南方吃汤圆的习俗谚语冬至到吃水饺冬至不端饺子碗冻掉耳朵没人管以上习俗是因纪念医圣张仲景冬至舍药留下的,243.0,73.0,3.6,1.1,1.4,0.7
3806,1239792774,A 社联宣传部官方,2017-12-20,中国,河南,平顶山,社联宣传部第十次例会时间地点主持人刘鹏帅参与人员刘鹏帅部长宣传部全体干事会议纪要本周六下午十佳社团十佳会长评选大会各干事具体工作安排提及本周六上午宣传片拍摄工作及下周五社联大聚餐活动干事下次例会每人交一份工作总结及对未来一年的工作计划对社团文化节闭幕式活动中干事的表现提出表扬希望干事再接再励,7.0,0.0,0.1,0.0,0.4,0.0
3807,1239792774,A 社联宣传部官方,2017-12-20,中国,河南,平顶山,福利来了今天小宣送大家一波福利圣诞节到了希望大家都有所收获早日脱单实在不行就元旦大家还有什么表白撩妹的小妙招可以在下面评论哦为我们学校的单身汉子们支招,164.0,0.0,3.8,0.0,1.6,0.0
3808,1239792774,A 社联宣传部官方,2017-12-19,中国,河南,平顶山,早安喽最近柒个我播出了呢小宣可是等了很久盼着山哥的大作骚气的山哥有没有人也在看呢有没有被圈粉呢,0.0,0.0,0.0,0.0,0.0,0.0
3809,1239792774,A 社联宣传部官方,2017-12-16,中国,河南,平顶山,社团文化节闭幕式,0.0,0.0,0.0,0.0,0.0,0.0
3810,1239792774,A 社联宣传部官方,2017-12-16,中国,河南,平顶山,四六级考前小贴士大概是这样的,0.0,0.0,0.0,0.0,0.0,0.0
3811,1239792774,A 社联宣传部官方,2017-12-14,中国,河南,平顶山,下雪了不想出被窝还在被窝的举个爪,0.0,0.0,0.0,0.0,0.0,0.0
3812,1239792774,A 社联宣传部官方,2017-12-13,中国,河南,平顶山,社联宣传部第九次部门例会时间地点主持人刘鹏帅参与人员张林松部长刘鹏帅部长宣传部全体干事会议纪要本周六下午三点举行文化节闭幕式及准备工作总结部门节目彩排成果提高了干事们的团结力和凝聚力下周六开展十佳社团十佳会长评选活动并安排干事制作板报和部门职能发生改动要推出公众订阅号安排干事负责摄影协会公众号运营,144.0,0.0,1.9,0.0,1.4,0.0
3813,1239792774,A 社联宣传部官方,2017-12-13,中国,河南,平顶山,南京大屠杀公祭日历史不能忘却年前的那个冬天月日侵华日军攻陷南京短短周内多万中国军民惨遭杀戮侵华日军在中国在南京留下了人类历史上最野蛮最可耻的一页虽然日本右翼分子再三妄图否认但是铁证如山手上沾满中国人鲜血的屠夫们还是被钉在了历史的耻辱柱上历史不会因时代变迁而改变事实也不会因巧舌抵赖而消失牢记历史勿忘国耻是中国人民恒久的信念我们有幸生活在和平年代过着安逸的生活但责任还在使命还在不要停留在过去的悲伤忘了前行的道路让我们用自己的方式为和平奉献力量吾辈仍需努力新时代的蓝图需要青年去振兴,268.0,1563.0,1.9,11.2,2.8,6.3
3814,1239792774,A 社联宣传部官方,2017-12-11,中国,河南,平顶山,有礼物等你们哦  转发内容:有礼物等你们哦,19.0,0.0,1.3,0.0,0.9,0.0
3815,1239792774,A 社联宣传部官方,2017-12-11,中国,河南,平顶山,圣诞快乐圣诞节快到了小宣希望各位美女都能遇到曾小贤一样的男朋友各位帅哥都可以向曾小贤学习成功的话顺便你们成功了记得送小宣圣诞礼物,51.0,0.0,1.5,0.0,1.3,0.0
3816,1239792774,A 社联宣传部官方,2017-12-10,中国,河南,平顶山,你们记忆中电影里的美艳霸气的女妖精都有谁呢青蛇张曼玉白发魔女传林青霞大话西游之月光宝盒蓝洁瑛画皮周迅西游伏妖篇王丽坤钟馗伏魔雪妖魔灵李冰冰,0.0,0.0,0.0,0.0,0.0,0.0
3817,1239792774,A 社联宣传部官方,2017-12-09,中国,河南,平顶山,一起来互动如果只能选一颗药丸你会选哪一个,0.0,0.0,0.0,0.0,0.0,0.0
3818,1239792774,A 社联宣传部官方,2017-12-07,中国,河南,平顶山,社联宣传部第八次例会时间地点主持人刘鹏帅参与人员张林松部长刘鹏帅部长苗妤霖部长宣传部全体干事新媒体两名干事会议纪要十佳社团十佳会长评选活动的准备工作社团文化节闭幕式部门节目的彩排社联大聚餐活动对微信公众号以及部门的更新内容进行说明部门凝聚力及干事工作积极性的提升希望部门更加团结,79.0,0.0,1.2,0.0,1.7,0.0
3819,1239792774,A 社联宣传部官方,2017-12-07,中国,河南,平顶山,大雪大雪节气来到欢乐祝福到请快穿好棉衣戴好棉帽来到院子中间等待幸福的来到我已将美好的祝愿托给每一片雪花拥向你的怀抱将你淹没在幸福的雪花之中大雪节快乐,161.0,9.0,3.4,0.2,2.2,0.4
3820,1239792774,A 社联宣传部官方,2017-12-06,中国,河南,平顶山,考试季无论是考研还是考四六级都进入了最后的冲刺阶段我们城建的各位宝宝们都在努力都在坚持我们也在为你们加油打气愿你们的努力都能够换来一个美好的结果,50.0,0.0,1.2,0.0,1.3,0.0
3821,1239792774,A 社联宣传部官方,2017-12-05,中国,河南,平顶山,乐读好书不是无情亦非薄幸只是我们一生中会遇上很多人真正能停留驻足的又有几个生命是终将荒芜的渡口连我们自己都是过客安意如人生若只如初见,56.0,93.0,1.4,2.3,0.9,0.7
3822,1239792774,A 社联宣传部官方,2017-12-04,中国,河南,平顶山,来说说最后一个月的愿望吧,0.0,0.0,0.0,0.0,0.0,0.0
3823,1239792774,A 社联宣传部官方,2017-12-03,中国,河南,平顶山,说说那些年我们追过的偶像剧,0.0,0.0,0.0,0.0,0.0,0.0
3824,1239792774,A 社联宣传部官方,2017-12-02,中国,河南,平顶山,如果一个人去年和你一起看你的名字今年和你看烟花那你们明年是不是该一起回家看春晚了,0.0,0.0,0.0,0.0,0.0,0.0
3825,1239792774,A 社联宣传部官方,2017-12-01,中国,河南,平顶山,防患艾滋年月日是第个世界艾滋病日艾滋病是严重危害人民健康和生命安全的重大疾病加强防治工作是实施健康中国战略的重要任务十九大报告指出人民健康是民族昌盛和国家富强的重要标志我们每个人是自己健康的第一责任人防治艾滋病既需要政府组织领导也需要全社会和每个人贡献力量通过多方共同努力推进健康中国建设防患艾滋反对歧视我们共同努力,488.0,71.0,6.0,0.9,4.2,0.6
3826,1239792774,A 社联宣传部官方,2017-11-30,中国,河南,平顶山,今天一起来谈一谈想念一个人是什么感受吧我先来看到熟悉的身影就不由自主的跟上去,7.0,0.0,0.3,0.0,0.5,0.0
3827,1239792774,A 社联宣传部官方,2017-11-30,中国,河南,平顶山,爱摄影的朋友们快来围观啦  转发内容:爱摄影的朋友们快来围观啦,27.0,0.0,1.2,0.0,1.0,0.0
3828,1239792774,A 社联宣传部官方,2017-11-29,中国,河南,平顶山,要考四六级的小宝贝们快来喽  转发内容:要考四六级的小宝贝们快来喽,25.0,0.0,1.2,0.0,1.0,0.0
3829,1239792774,A 社联宣传部官方,2017-11-29,中国,河南,平顶山,社联宣传部第七次会议记录时间地点主持人张林松参与人员宣传部全体成员会议纪要对上周干事策划案的问题进行总结并提出修改建议文化节闭幕式十佳社团评选活动准备工作学生社团联合会全体聚餐干事们演讲发言稿,33.0,23.0,0.8,0.6,0.8,0.5
3830,1239792774,A 社联宣传部官方,2017-11-29,中国,河南,平顶山,早安早上好啊吼吼城建的第一场雪就这样和我们不期而遇了呢小雪花从天而降也是很美呢让我们裹好大衣棉袄走出宿舍带上你们的男朋友女朋友大朋友小朋友一起欣赏城建的第一场雪吧,36.0,0.0,0.8,0.0,2.0,0.0
3831,1239792774,A 社联宣传部官方,2017-11-28,中国,河南,平顶山,早安平顶山的雪就要来喽大家该添衣的添衣该抱女朋友的抱女朋友该问候男朋友的问候男朋友而我就比较厉害了我耐冻,0.0,0.0,0.0,0.0,0.0,0.0
3832,1239792774,A 社联宣传部官方,2017-11-24,中国,河南,平顶山,加油考研的学长学姐们真真正正的不足一个月了真的到了最后的冲刺了相信你们的拼搏都能换一个美好的未来加油加油加油,20.0,24.0,0.6,0.8,0.8,0.4
3833,1239792774,A 社联宣传部官方,2017-11-23,中国,河南,平顶山,感恩节懂得感恩的人是快乐的因为感恩让他知道什么是精彩常怀感恩的人是幸福的因为感恩让他知道什么是人生感恩节感恩他人会让你获得精彩人生,213.0,0.0,5.3,0.0,3.0,0.0
3834,1239792774,A 社联宣传部官方,2017-11-23,中国,河南,平顶山,早安大美城建一个人要知道自己的位置就像一个人知道自己的脸面一样这是最为清醒的自觉洗尽铅华总是比随意的涂脂抹粉来得美所以做能做的事把它做的最好这才是做人的重要,99.0,0.0,2.2,0.0,1.7,0.0
3835,1239792774,A 社联宣传部官方,2017-11-22,中国,河南,平顶山,社联宣传部第六次例会时间地点主持人张林松参与人员宣传部全体成员会议内容对官方号说说有关注意事项进行重点强调与说明再次强调纪律问题并对干事的品质精神给予更高要求提及周五培训社团文化节闭幕式摄影大赛等准备工作池雪可主席出席了本次会议与干事交流心得给予干事很多建议和很大鼓励,165.0,67.0,2.5,1.0,2.4,0.9
3836,1239792774,A 社联宣传部官方,2017-11-22,中国,河南,平顶山,向前跑朝着成功与美好天赋更多的时候像是一颗流星在夜空中一闪而过往往不能长久即便聪慧如王献之也要墨染十八口水缸打实基本功根本没有所谓的一蹴而就一步登天你唯有沉下心绪认真勤勉戒骄戒躁才能有朝一日出类拔萃一鸣惊人,199.0,209.0,3.9,4.1,2.1,3.2
3837,1239792774,A 社联宣传部官方,2017-11-21,中国,河南,平顶山,晚安喽城建的小伙伴天冷多加衣哦不要后悔曾经的拼搏不要后悔曾经的努力更不要后悔曾经的决定因为时间会让我们变成更好的自己晚安,28.0,77.0,0.8,2.3,0.9,1.7
3838,1239792774,A 社联宣传部官方,2017-11-19,中国,河南,平顶山,晚安决定一个人成就的不是靠天也不是靠运气而是坚持和付出是不停地做重复的做用心去做当你真的努力了付出了你会发现自己潜力无限晚安城建的小伙伴,121.0,69.0,2.9,1.6,1.0,0.7
3839,1239792774,A 社联宣传部官方,2017-11-18,中国,河南,平顶山,西藏米林级地震据中国地震台网测定今早点分左右西藏林芝市米林县发生了级地震震源深度千米点分左右当地又发生级地震国家应急救援专业力量武警交通部队立即启动预案司令员傅凌政委陆春耕命令部队作战指挥中心各要素迅速行动精确研判科学指挥第一时间动用无人机和卫星遥感等现代化救援力量展开侦察灾情万幸的是目前暂未接到人员伤亡和财产受损让我们一起祈福也为边防战士打愿一切安好,51.0,403.0,0.5,4.3,0.7,1.8
3840,1239792774,A 社联宣传部官方,2017-11-17,中国,河南,平顶山,  转发内容:,9.0,0.0,1.8,0.0,0.4,0.0
3841,1239792774,A 社联宣传部官方,2017-11-17,中国,河南,平顶山,小宣医馆开课啦感冒又称上呼吸道感染简称上感其包括普通感冒病毒性咽炎喉炎疱疹性咽峡炎咽结膜热细菌性咽扁桃体炎感冒是最常见的急性呼吸道感染性疾病多呈自限性但发生率较高如无并发症其预防感冒方法如下洗早晨起床后用冷水洗脸晚上热水洗脚每天各一次漱每天早晚用盐开水漱口一次可杀死口腔里的病菌走早晨走到室外散步爬山打太极拳或做操开早晨起床后开窗通风饮晚上用红糖或白糖克鲜姜末克冲开水泡茶睡前饮用亦可失眠者忌服呼集中精力身体端正两脚与肩同宽两臂伸直做深呼吸次切忌憋气穿衣服不要穿得过多出汗时不要马上脱衣服避免受凉淋雨过度疲劳,33.0,1920.0,0.2,13.5,0.5,7.6
3842,1239792774,A 社联宣传部官方,2017-11-16,中国,河南,平顶山,晚安漫漫情怀总是诗见雨也多情人生路多少风雨滑过夜深人静洒落窗前伴随入梦来古今诗词数不胜数今晚小编就和大家来谈诗词吧小编喜欢的一个诗人就是仓央嘉措啦曾虑多情损梵行入山又恐别倾城世间安得双全法不负如来不负卿不知道你们喜欢什么诗词呢一起来分享吧,32.0,0.0,0.5,0.0,0.5,0.0
3843,1239792774,A 社联宣传部官方,2017-11-15,中国,河南,平顶山,社联宣传部第五次会议时间地点主持人张林松参与人员宣传部全体成员会议内容周五举办文化节开幕式以及各干事在本次活动中应做的工作明确官方号本周的工作内容工作要求并再次提及质量问题对部分人员进行微信公众号的技术培训强调团队精神的重要性各干事在私下应加强交流提升个人能力遵守组织纪律,84.0,57.0,1.3,0.9,1.5,1.0
3844,1239792774,A 社联宣传部官方,2017-11-15,中国,河南,平顶山,早安美好的一天开始了每天给自己一个希望试着不为明天而烦恼不为昨天而叹息只为今天更美好早安大美城建,55.0,40.0,1.9,1.4,1.0,1.3
3845,1239792774,A 社联宣传部官方,2017-11-14,中国,河南,平顶山,社联宣传部干事风采大家好我是市政与环境工程学院的付紫君小主座右铭小事成就大事细节造就完美小主寄语哭就畅快淋漓笑就随心所欲玩就敞开胸怀人生何必扭扭区区将命运掌控在自己手里一起加油,137.0,11.0,2.9,0.2,2.3,0.4
3846,1239792774,A 社联宣传部官方,2017-11-13,中国,河南,平顶山,社联宣传部干事风采大家好我是管理学院的刘玲飞小主座右铭没有翅膀所以努力奔跑小主寄语其实世界上没有那么多的如果有时候我们一瞬间失去的东西就是永恒,108.0,69.0,2.9,1.9,1.6,2.8
3847,1239792774,A 社联宣传部官方,2017-11-12,中国,河南,平顶山,社联宣传部干事风采大家好我是来自市政学院的李明座右铭每个人都是奇迹小主寄语你不能决定生命的长短但你可以控制它的质量你不能左右天气但你可以改变心情你不能改变容貌但你可以展现笑容你不能控制他人但你可以掌握自己你不能预知明天但你可以掌握今天你不能样样胜利但你可以事事尽心,276.0,187.0,3.5,2.4,2.1,2.1
3848,1239792774,A 社联宣传部官方,2017-11-11,中国,河南,平顶山,社联宣传部干事风采大家好我是土木与交通工程学院的昌龙龙座右铭天道酬勤小主寄语我们应有恒心尤其要有自信心未来在我们的手中我们要做最精彩的一代,0.0,0.0,0.0,0.0,0.0,0.0
3849,1239792774,A 社联宣传部官方,2017-11-10,中国,河南,平顶山,社联宣传部干事风采大家好我是土木与交通工程学院的屈毅座右铭有志者事竟成破釜沉舟百二秦关终属楚苦心人天不负卧薪尝胆三千越甲可吞吴小主寄语东风夜放花千树更吹落星如雨,0.0,0.0,0.0,0.0,0.0,0.0
3850,1239792774,A 社联宣传部官方,2017-11-09,中国,河南,平顶山,社联宣传部干事风采大家好我是计算机学院数媒专业的杜荣雪座右铭与其临渊羡鱼不如退而结网寄语不乱于心不困于情不畏将来不念过往如此安好,0.0,56.0,0.0,1.7,0.0,1.8
3851,1239792774,A 社联宣传部官方,2017-11-08,中国,河南,平顶山,社联宣传部第四次例会时间地点主持人张林松参与人员宣传部全体成员会议内容对上周社团投票活动进行了概括总结对本周末大香山杯马拉松活动及下周社团文化节开幕式工作进行了重点说明提及新媒体培训工作的报名及未来几周部门的活动安排结合自身在部门的经历给予干事工作心得和宝贵建议,116.0,0.0,1.7,0.0,1.5,0.0
3852,1239792774,A 社联宣传部官方,2017-11-08,中国,河南,平顶山,社联宣传部干事风采大家好我是计算机学院数字媒体技术专业的翟佳佳座右铭古之成大事者不惟有超世之才亦必有坚韧不拔之志小主寄语人生就是一列开往坟墓的列车路途上会有很多站很难有人可以自始至终陪着走完当陪你的人要下车时即使不舍也该心存感激然后挥手道别,-20.0,94.0,-0.3,1.4,1.0,1.6
3853,1239792774,A 社联宣传部官方,2017-11-07,中国,河南,平顶山,社联宣传部干事风采大家好我是生命科学与工程学院生物工程系的王明月座右铭你坚持到底就是成功小主寄语我们汇聚在这里只是因为心中还有梦还想要去更广阔的天空看看小主适合活泼开朗的小姐姐带着略微好玩的口音小编很喜欢哦,198.0,0.0,3.6,0.0,3.4,0.0
3854,1239792774,A 社联宣传部官方,2017-11-05,中国,河南,平顶山,社联宣传部干事风采大家好我是市政学院水文专业的刘佳洁座右铭一万年太久只争朝夕小主寄语既然来到这里就好好的生活既来之则安之市政小姐姐漂亮可爱善良爱玩能说真的是棒棒哒,42.0,0.0,1.1,0.0,2.0,0.0
3855,1239792774,A 社联宣传部官方,2017-11-04,中国,河南,平顶山,我最喜爱的社团评选活动城建的大朋友小朋友们到现在为止我最喜爱的社团评选活动线下投票已经圆满结束喽但是大家不要灰心线上活动还在进行中欢迎大家关注微信公众号进行投票哦要拉票的想投票的还没投的都快来吧投票方式和时间月日到月日微信关注公众号校园玩在城建一栏点击最美社团投票即可投票哦,786.0,111.0,9.4,1.3,3.4,0.9
3856,1239792774,A 社联宣传部官方,2017-11-04,中国,河南,平顶山,我最喜爱的社团评选活动活动进行三天喽然而同学们的积极性依旧很高呢拉着亲朋好友前来投票一个能拉来的人都不放过实在是精神可嘉小编也是佩服哈哈今天最后一天的找下投票同学们醒了吗醒了就赶紧来投票吧没醒的就快点醒然后来投票吧感觉不够的就吵醒室友一起来投票吧风里雨里我们等你抓紧时间行动吧活动时间和地点线上月日到月日微信关注校园玩在城建一栏点击最美社团投票即可投票线下月日到月日香樟路和山顶操场均有投票点赶快动起手为自己所喜爱社团投票吧,1158.0,64.0,8.8,0.5,2.2,0.5
3857,1239792774,A 社联宣传部官方,2017-11-04,中国,河南,平顶山,社联宣传部干事风采大家好我是市政学院的徐菲小主座右铭人生得意须尽欢小主寄语大鹏一日同风起扶摇直上九万里,27.0,0.0,1.2,0.0,1.5,0.0
